_id,active,createdDate,lastLogin,role,signUpSource,state
600741d06e6469120a787853,TRUE,2021-01-19T20:32:17.000000Z,2021-01-19T20:39:03.299000Z,consumer,Email,WI
600748196e64691717e8d4f0,TRUE,2021-01-19T20:59:05.175000Z,2021-01-19T21:02:42.824000Z,consumer,Email,WI
600741d06e6469120a787853,TRUE,2021-01-19T20:32:17.000000Z,2021-01-19T20:39:03.299000Z,consumer,Email,WI
6007464b6e64691717e8c1f0,TRUE,2021-01-19T20:51:23.347000Z,2021-01-19T20:55:08.492000Z,consumer,Email,WI
600748196e64691717e8d4f0,TRUE,2021-01-19T20:59:05.175000Z,2021-01-19T21:02:42.824000Z,consumer,Email,WI
60074246325c8a12289e22a0,TRUE,2021-01-19T20:34:15.284000Z,2021-01-19T20:34:15.511000Z,consumer,Email,WI
60074883325c8a1794622a12,TRUE,2021-01-19T21:00:51.464000Z,2021-01-19T21:00:51.660000Z,consumer,Email,WI
6006f786fb296c7f688530f8,TRUE,2021-01-19T15:15:18.644000Z,,consumer,Email,AL
60088d55633aab121bb8e41a,TRUE,2021-01-20T20:06:45.740000Z,2021-01-20T20:07:54.542000Z,consumer,Email,WI
6008893b633aab121bb8e0a9,TRUE,2021-01-20T19:49:15.040000Z,2021-01-20T19:50:33.204999Z,consumer,Email,WI
6008893b633aab121bb8e0a9,TRUE,2021-01-20T19:49:15.040000Z,2021-01-20T19:50:33.204999Z,consumer,Email,WI
60083a1e325c8a17946255de,TRUE,2021-01-20T14:11:42.022000Z,2021-01-20T14:15:04.611000Z,consumer,Email,WI
6008896c633aab121bb8e11d,TRUE,2021-01-20T19:50:04.439000Z,,consumer,Email,WI
60086a09b6310511daa4e1e9,TRUE,2021-01-20T17:36:09.747000Z,2021-01-20T17:36:10.044999Z,consumer,Email,WI
60088d55633aab121bb8e41a,TRUE,2021-01-20T20:06:45.740000Z,2021-01-20T20:07:54.542000Z,consumer,Email,WI
60088e5d633aab121bb8e5cf,TRUE,2021-01-20T20:11:09.989000Z,2021-01-20T20:11:10.035000Z,consumer,Email,WI
60085b3dbe5fc90ee6a67b11,TRUE,2021-01-20T16:33:01.152000Z,2021-01-20T16:36:54.992999Z,consumer,Email,WI
60088e44b6310511daa4ef80,TRUE,2021-01-20T20:10:44.695000Z,2021-01-20T20:11:55.932000Z,consumer,Email,WI
6008893b633aab121bb8e0a9,TRUE,2021-01-20T19:49:15.040000Z,2021-01-20T19:50:33.204999Z,consumer,Email,WI
6008893b633aab121bb8e0a9,TRUE,2021-01-20T19:49:15.040000Z,2021-01-20T19:50:33.204999Z,consumer,Email,WI
60088d84633aab121bb8e4a6,TRUE,2021-01-20T20:07:32.034000Z,2021-01-20T20:07:32.079000Z,consumer,Email,WI
6008873eb6310511daa4e8eb,TRUE,2021-01-20T19:40:46.148000Z,2021-01-20T19:42:58.792999Z,consumer,Email,WI
60086978633aab121bb8c895,TRUE,2021-01-20T17:33:44.062000Z,2021-01-20T17:37:31.188999Z,consumer,Email,WI
60088a25b6310511daa4ec42,TRUE,2021-01-20T19:53:09.274000Z,2021-01-20T19:54:22.851000Z,consumer,Email,WI
6008622ebe5fc9247bab4eb9,FALSE,2021-01-20T17:02:38.662000Z,2021-01-20T17:02:38.931000Z,consumer,Email,WI
6008893b633aab121bb8e0a9,TRUE,2021-01-20T19:49:15.040000Z,2021-01-20T19:50:33.204999Z,consumer,Email,WI
6008897ab6310511daa4ebdc,TRUE,2021-01-20T19:50:18.469000Z,2021-01-20T19:50:18.526000Z,consumer,Email,WI
60088a46b6310511daa4ec97,TRUE,2021-01-20T19:53:42.902000Z,2021-01-20T19:53:42.948000Z,consumer,Email,WI
600987d77d983a11f63cfa92,TRUE,2021-01-21T13:55:35.327000Z,2021-01-21T13:59:21.063000Z,consumer,Email,WI
600987d77d983a11f63cfa92,TRUE,2021-01-21T13:55:35.327000Z,2021-01-21T13:59:21.063000Z,consumer,Email,WI
600987d77d983a11f63cfa92,TRUE,2021-01-21T13:55:35.327000Z,2021-01-21T13:59:21.063000Z,consumer,Email,WI
6008f02fb6310511daa4f314,TRUE,2021-01-21T03:08:31.692000Z,,consumer,Email,IL
600988557d983a11f63d08ef,TRUE,2021-01-21T13:57:41.269000Z,2021-01-21T13:57:41.484999Z,consumer,Email,WI
6009885c50b33111fd61eee9,TRUE,2021-01-21T13:57:48.490000Z,2021-01-21T13:57:48.697999Z,consumer,Email,WI
600987d77d983a11f63cfa92,TRUE,2021-01-21T13:55:35.327000Z,2021-01-21T13:59:21.063000Z,consumer,Email,WI
6009e60450b3311194385009,TRUE,2021-01-21T20:37:25.244000Z,,consumer,Email,WI
6009e60450b3311194385009,TRUE,2021-01-21T20:37:25.244000Z,,consumer,Email,WI
6008d447b6310511daa4f281,TRUE,2021-01-21T01:09:27.425000Z,,consumer,Email,WI
6009e60450b3311194385009,TRUE,2021-01-21T20:37:25.244000Z,,consumer,Email,WI
600987d77d983a11f63cfa92,TRUE,2021-01-21T13:55:35.327000Z,2021-01-21T13:59:21.063000Z,consumer,Email,WI
60099c1450b33111fd61f702,TRUE,2021-01-21T15:21:56.507000Z,,consumer,Email,WI
600987d77d983a11f63cfa92,TRUE,2021-01-21T13:55:35.327000Z,2021-01-21T13:59:21.063000Z,consumer,Email,WI
6008e9cdb6310511daa4f2e4,TRUE,2021-01-21T02:41:17.264000Z,,consumer,Email,IL
600987d77d983a11f63cfa92,TRUE,2021-01-21T13:55:35.327000Z,2021-01-21T13:59:21.063000Z,consumer,Email,WI
600a03e17d983a124e9adb0f,TRUE,2021-01-21T22:44:49.842000Z,,consumer,Email,WI
600987d77d983a11f63cfa92,TRUE,2021-01-21T13:55:35.327000Z,2021-01-21T13:59:21.063000Z,consumer,Email,WI
600987d77d983a11f63cfa92,TRUE,2021-01-21T13:55:35.327000Z,2021-01-21T13:59:21.063000Z,consumer,Email,WI
600992d17d983a11f63d11ad,TRUE,2021-01-21T14:42:25.107000Z,,consumer,Email,WI
600b477e7d983a124e9ae061,TRUE,2021-01-22T21:45:34.904000Z,,consumer,Email,WI
600f008f4329897eac237bd8,TRUE,2021-01-25T17:31:59.409000Z,2021-01-25T17:35:51.918000Z,consumer,Email,WI
600f008f4329897eac237bd8,TRUE,2021-01-25T17:31:59.409000Z,2021-01-25T17:35:51.918000Z,consumer,Email,WI
600f008f4329897eac237bd8,TRUE,2021-01-25T17:31:59.409000Z,2021-01-25T17:35:51.918000Z,consumer,Email,WI
600ed4815edb7811cde6b50b,TRUE,2021-01-25T14:24:01.806000Z,2021-01-25T14:24:02.036000Z,consumer,Email,WI
600f008f4329897eac237bd8,TRUE,2021-01-25T17:31:59.409000Z,2021-01-25T17:35:51.918000Z,consumer,Email,WI
600f41b2bd196811e68ea219,TRUE,2021-01-25T22:09:55.031000Z,2021-01-25T22:16:29.531000Z,consumer,Email,WI
600f20c15edb787dce060911,TRUE,2021-01-25T19:49:21.843000Z,,consumer,Email,WI
600f47f06fd0dc1768a34a12,TRUE,2021-01-25T22:36:32.551000Z,2021-01-25T22:40:13.980999Z,consumer,Email,WI
600ed42e43298911ce45d1fa,TRUE,2021-01-25T14:22:39.286000Z,2021-01-25T14:29:24.969999Z,consumer,Email,WI
600ed42e43298911ce45d1fa,TRUE,2021-01-25T14:22:39.286000Z,2021-01-25T14:29:24.969999Z,consumer,Email,WI
600f41b2bd196811e68ea219,TRUE,2021-01-25T22:09:55.031000Z,2021-01-25T22:16:29.531000Z,consumer,Email,WI
600ed42e43298911ce45d1fa,TRUE,2021-01-25T14:22:39.286000Z,2021-01-25T14:29:24.969999Z,consumer,Email,WI
600f008f4329897eac237bd8,TRUE,2021-01-25T17:31:59.409000Z,2021-01-25T17:35:51.918000Z,consumer,Email,WI
600f008f4329897eac237bd8,TRUE,2021-01-25T17:31:59.409000Z,2021-01-25T17:35:51.918000Z,consumer,Email,WI
600eea525edb7811cde6c81c,TRUE,2021-01-25T15:57:07.029000Z,,consumer,Email,WI
600f008f4329897eac237bd8,TRUE,2021-01-25T17:31:59.409000Z,2021-01-25T17:35:51.918000Z,consumer,Email,WI
600ed48a5edb7811cde6b549,TRUE,2021-01-25T14:24:10.969000Z,2021-01-25T14:24:11.192999Z,consumer,Email,WI
600f47f06fd0dc1768a34a12,TRUE,2021-01-25T22:36:32.551000Z,2021-01-25T22:40:13.980999Z,consumer,Email,WI
600f47f06fd0dc1768a34a12,TRUE,2021-01-25T22:36:32.551000Z,2021-01-25T22:40:13.980999Z,consumer,Email,WI
600ed42e43298911ce45d1fa,TRUE,2021-01-25T14:22:39.286000Z,2021-01-25T14:29:24.969999Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ec73c60b1204902af4,TRUE,2021-01-26T06:08:44.058000Z,2021-01-26T06:08:44.267000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1e4a4b74c120bd18777,TRUE,2021-01-26T06:08:36.799000Z,2021-01-26T06:08:37.094000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,2021-01-26T06:07:40.879000Z,2021-01-26T06:11:23.950000Z,consumer,Email,WI
6011f33173c60b1804ce1102,TRUE,2021-01-27T23:11:45.991000Z,2021-01-27T23:11:46.040000Z,consumer,Email,WI
6011f43ba4b74c18d3a8ca01,TRUE,2021-01-27T23:16:11.933000Z,2021-01-27T23:16:12.023000Z,consumer,Email,WI
6011f31ea4b74c18d3a8c476,TRUE,2021-01-27T23:11:26.702000Z,2021-01-27T23:16:11.198000Z,consumer,Email,WI
6011f31ea4b74c18d3a8c476,TRUE,2021-01-27T23:11:26.702000Z,2021-01-27T23:16:11.198000Z,consumer,Email,WI
6011f31ea4b74c18d3a8c476,TRUE,2021-01-27T23:11:26.702000Z,2021-01-27T23:16:11.198000Z,consumer,Email,WI
6011f42773c60b1804ce1607,TRUE,2021-01-27T23:15:51.961000Z,2021-01-27T23:15:52.006000Z,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,TRUE,2021-01-27T15:50:39.664000Z,2021-01-27T15:52:41.503000Z,consumer,Email,WI
6010be65a4b74c120bd19edc,TRUE,2021-01-27T01:14:13.600000Z,2021-01-27T01:14:13.644000Z,consumer,Email,WI
6010bddaa4b74c120bd19dfb,TRUE,2021-01-27T01:11:54.997000Z,2021-01-27T01:14:25.032000Z,consumer,Email,WI
60118c0fa4b74c18d3a8c151,TRUE,2021-01-27T15:51:43.511000Z,2021-01-27T15:51:43.566000Z,consumer,Email,WI
6011f33173c60b1804ce1102,TRUE,2021-01-27T23:11:45.991000Z,2021-01-27T23:11:46.040000Z,consumer,Email,WI
6010bddaa4b74c120bd19dfb,TRUE,2021-01-27T01:11:54.997000Z,2021-01-27T01:14:25.032000Z,consumer,Email,WI
6011f33173c60b1804ce1102,TRUE,2021-01-27T23:11:45.991000Z,2021-01-27T23:11:46.040000Z,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,TRUE,2021-01-27T15:50:39.664000Z,2021-01-27T15:52:41.503000Z,consumer,Email,WI
6010bddaa4b74c120bd19dfb,TRUE,2021-01-27T01:11:54.997000Z,2021-01-27T01:14:25.032000Z,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,TRUE,2021-01-27T15:50:39.664000Z,2021-01-27T15:52:41.503000Z,consumer,Email,WI
6011f31ea4b74c18d3a8c476,TRUE,2021-01-27T23:11:26.702000Z,2021-01-27T23:16:11.198000Z,consumer,Email,WI
6010be6673c60b12049040ef,TRUE,2021-01-27T01:14:14.981000Z,2021-01-27T01:14:15.028000Z,consumer,Email,WI
6011f33173c60b1804ce1102,TRUE,2021-01-27T23:11:45.991000Z,2021-01-27T23:11:46.040000Z,consumer,Email,WI
6010be6173c60b12049040d7,TRUE,2021-01-27T01:14:09.100000Z,2021-01-27T01:14:09.163000Z,consumer,Email,WI
60132acb73c60b3ca7f3ba32,TRUE,2021-01-28T21:21:15.898000Z,2021-01-28T21:25:01.904000Z,consumer,Email,WI
60132acb73c60b3ca7f3ba32,TRUE,2021-01-28T21:21:15.898000Z,2021-01-28T21:25:01.904000Z,consumer,Email,WI
600f00d05edb787dce05fb84,TRUE,2021-01-25T17:33:04.549000Z,,consumer,Email,WI
60132acb73c60b3ca7f3ba32,TRUE,2021-01-28T21:21:15.898000Z,2021-01-28T21:25:01.904000Z,consumer,Email,WI
600f00d05edb787dce05fb84,TRUE,2021-01-25T17:33:04.549000Z,,consumer,Email,WI
60132b85a4b74c3cbc516295,TRUE,2021-01-28T21:24:21.761000Z,2021-01-28T21:24:21.912999Z,consumer,Email,WI
60132b8b73c60b3ca7f3baee,TRUE,2021-01-28T21:24:27.222000Z,2021-01-28T21:24:27.387000Z,consumer,Email,WI
600f19914329897eac238fef,TRUE,2021-01-25T19:18:41.390000Z,,consumer,Email,WI
6014558767804a1228b20d00,TRUE,2021-01-29T18:35:51.391000Z,2021-01-29T18:35:51.433999Z,consumer,Email,WI
601465c567804a1228b20f89,TRUE,2021-01-29T19:45:09.523000Z,2021-01-29T19:45:09.567000Z,consumer,Email,WI
60145a3c84231211ce796c5d,TRUE,2021-01-29T18:55:56.507000Z,2021-01-29T18:58:36.699000Z,consumer,Email,WI
6014499c67804a1228b1f5b0,TRUE,2021-01-29T17:45:00.842000Z,2021-01-29T18:00:01.464000Z,consumer,Email,WI
600f35015edb782098e2ac1b,TRUE,2021-01-25T21:15:46.246000Z,,consumer,Email,WI
60147001c8b50e11d8453c36,TRUE,2021-01-29T20:28:49.403000Z,2021-01-29T20:28:49.622000Z,consumer,Email,WI
60145a5584231211ce796cac,TRUE,2021-01-29T18:56:21.484000Z,2021-01-29T18:56:21.542000Z,consumer,Email,WI
6014558767804a1228b20d00,TRUE,2021-01-29T18:35:51.391000Z,2021-01-29T18:35:51.433999Z,consumer,Email,WI
6014319173c60b3ca7f3bf01,TRUE,2021-01-29T16:02:25.330000Z,2021-01-29T16:05:28.918000Z,consumer,Email,WI
6014558467804a1228b20cf0,TRUE,2021-01-29T18:35:48.060000Z,2021-01-29T18:35:48.132999Z,consumer,Email,WI
6014485b84231211ce793d79,TRUE,2021-01-29T17:39:39.324000Z,2021-01-29T17:43:11.936999Z,consumer,Email,WI
601431c173c60b3ca7f3bf63,TRUE,2021-01-29T16:03:13.318000Z,2021-01-29T16:03:13.361999Z,consumer,Email,WI
601465a884231211ce796db3,TRUE,2021-01-29T19:44:40.680000Z,2021-01-29T19:44:40.758000Z,consumer,Email,WI
60145ff384231211ce796d51,TRUE,2021-01-29T19:20:19.722000Z,,consumer,Email,
60146f2ac8b50e11d8452661,TRUE,2021-01-29T20:25:14.221000Z,2021-01-29T20:29:08.512000Z,consumer,Email,WI
60145a3c84231211ce796c5d,TRUE,2021-01-29T18:55:56.507000Z,2021-01-29T18:58:36.699000Z,consumer,Email,WI
6014658e67804a1228b20ef4,TRUE,2021-01-29T19:44:14.197000Z,2021-01-29T19:46:07.347000Z,consumer,Email,WI
601442ce67804a1228b1dc41,TRUE,2021-01-29T17:15:58.195000Z,2021-01-29T17:18:54.023000Z,consumer,Email,WI
601465a584231211ce796da5,TRUE,2021-01-29T19:44:37.376000Z,2021-01-29T19:44:37.436999Z,consumer,Email,WI
60145ff384231211ce796d51,TRUE,2021-01-29T19:20:19.722000Z,,consumer,Email,
60147d2ac8b50e11d8453f53,TRUE,2021-01-29T21:24:58.184000Z,,consumer,Email,OH
60147d2ac8b50e11d8453f53,TRUE,2021-01-29T21:24:58.184000Z,,consumer,Email,OH
601890a99a1b091205b61ced,TRUE,2021-02-01T23:37:13.079000Z,2021-02-01T23:37:13.126000Z,consumer,Email,WI
60183090c8b50e11d84549c0,TRUE,2021-02-01T16:47:12.843000Z,2021-02-01T16:48:32.031000Z,consumer,Email,WI
60183090c8b50e11d84549c0,TRUE,2021-02-01T16:47:12.843000Z,2021-02-01T16:48:32.031000Z,consumer,Email,WI
60147d2ac8b50e11d8453f53,TRUE,2021-01-29T21:24:58.184000Z,,consumer,Email,OH
60182f4ac8b50e11d8454946,TRUE,2021-02-01T16:41:46.573000Z,2021-02-01T16:41:46.615000Z,consumer,Email,WI
60182d6dc8b50e11d84547b2,TRUE,2021-02-01T16:33:49.873000Z,2021-02-01T16:36:01.759000Z,consumer,Email,WI
60147d2ac8b50e11d8453f53,TRUE,2021-01-29T21:24:58.184000Z,,consumer,Email,OH
60183c579a1b091205b61a5f,TRUE,2021-02-01T17:37:27.795000Z,2021-02-01T17:39:27.811000Z,consumer,Email,WI
60147d2ac8b50e11d8453f53,TRUE,2021-01-29T21:24:58.184000Z,,consumer,Email,OH
60189c94c8b50e11d8454f6b,TRUE,2021-02-02T00:28:04.020000Z,2021-02-02T00:28:04.072999Z,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,2021-02-02T00:27:32.642000Z,2021-02-02T00:29:09.976999Z,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,2021-02-02T00:27:32.642000Z,2021-02-02T00:29:09.976999Z,consumer,Email,WI
60189c94c8b50e11d8454f6b,TRUE,2021-02-02T00:28:04.020000Z,2021-02-02T00:28:04.072999Z,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,2021-02-02T00:27:32.642000Z,2021-02-02T00:29:09.976999Z,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,2021-02-02T00:27:32.642000Z,2021-02-02T00:29:09.976999Z,consumer,Email,WI
60189c88c8b50e11d8454f2f,TRUE,2021-02-02T00:27:52.817000Z,2021-02-02T00:27:52.868000Z,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,2021-02-02T00:27:32.642000Z,2021-02-02T00:29:09.976999Z,consumer,Email,WI
60189c859a1b091205b61de1,TRUE,2021-02-02T00:27:49.145000Z,2021-02-02T00:27:49.192999Z,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,2021-02-02T00:27:32.642000Z,2021-02-02T00:29:09.976999Z,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,2021-02-02T00:27:32.642000Z,2021-02-02T00:29:09.976999Z,consumer,Email,WI
60189c94c8b50e11d8454f6b,TRUE,2021-02-02T00:28:04.020000Z,2021-02-02T00:28:04.072999Z,consumer,Email,WI
60189c94c8b50e11d8454f6b,TRUE,2021-02-02T00:28:04.020000Z,2021-02-02T00:28:04.072999Z,consumer,Email,WI
60186237c8b50e11d8454d5f,TRUE,2021-02-01T20:19:03.551000Z,,consumer,Email,
60186237c8b50e11d8454d5f,TRUE,2021-02-01T20:19:03.551000Z,,consumer,Email,
601ac1da591789121574dc07,TRUE,2021-02-03T15:31:38.705000Z,2021-02-03T15:31:38.908999Z,consumer,Email,WI
60186237c8b50e11d8454d5f,TRUE,2021-02-01T20:19:03.551000Z,,consumer,Email,
60183e6c9a1b091205b61b49,TRUE,2021-02-01T17:46:20.468000Z,,consumer,Email,SC
601ac195af4b1a1205f7560f,TRUE,2021-02-03T15:30:29.397000Z,2021-02-03T15:34:11.043000Z,consumer,Email,WI
60186237c8b50e11d8454d5f,TRUE,2021-02-01T20:19:03.551000Z,,consumer,Email,
60186237c8b50e11d8454d5f,TRUE,2021-02-01T20:19:03.551000Z,,consumer,Email,
601c6887969c0b11f7d0c81f,TRUE,2021-02-04T21:35:03.045000Z,2021-02-04T21:36:30.188000Z,consumer,Email,WI
601c68d229c30a1227ada484,TRUE,2021-02-04T21:36:18.530000Z,2021-02-04T21:36:18.572000Z,consumer,Email,WI
601c2c05969c0b11f7d0b097,TRUE,2021-02-04T17:16:53.700000Z,2021-02-04T17:20:30.228000Z,consumer,Email,WI
601c2c6a29c30a1227ad93bd,TRUE,2021-02-04T17:18:34.447000Z,2021-02-04T17:18:34.649999Z,consumer,Email,WI
601c2c05969c0b11f7d0b097,TRUE,2021-02-04T17:16:53.700000Z,2021-02-04T17:20:30.228000Z,consumer,Email,WI
55308179e4b0eabd8f99caa2,TRUE,2015-04-17T03:43:53.186000Z,2018-05-07T17:23:40.003000Z,consumer,,WI
60217fa799409b11fcf899fe,TRUE,2021-02-08T18:15:03.714000Z,,consumer,Email,WI
602176c9b57b8a12187fe77e,TRUE,2021-02-08T17:37:13.950000Z,2021-02-08T17:37:13.988999Z,consumer,Email,WI
602176a3b57b8a12187fe717,TRUE,2021-02-08T17:36:35.109000Z,2021-02-08T17:36:35.150000Z,consumer,Email,WI
6022998599409b11fcf89c53,TRUE,2021-02-09T14:17:41.257000Z,2021-02-09T14:18:58.835000Z,consumer,Email,WI
60229990b57b8a12187fe9e0,TRUE,2021-02-09T14:17:52.581000Z,2021-02-09T14:17:52.625999Z,consumer,Email,WI
60229990b57b8a12187fe9e0,TRUE,2021-02-09T14:17:52.581000Z,2021-02-09T14:17:52.625999Z,consumer,Email,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
6024399defa60112282c0ac9,TRUE,2021-02-10T19:53:01.857000Z,2021-02-10T19:53:02.079000Z,consumer,Email,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
5f2068904928021530f8fc34,TRUE,2020-07-28T18:04:00.905000Z,2021-02-04T15:30:05.375000Z,fetch-staff,Email,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,2017-09-19T14:07:54.302000Z,2021-02-08T16:42:58.116999Z,fetch-staff,,WI
602558b1efa60114d20e5dc7,TRUE,2021-02-11T16:17:53.738000Z,2021-02-11T16:17:53.798000Z,consumer,Email,WI
602538adb54593795bf692ac,TRUE,2021-02-11T14:01:17.332000Z,2021-02-11T14:01:17.388000Z,consumer,Email,WI
60255883efa60114d20e5d4e,TRUE,2021-02-11T16:17:07.502000Z,2021-02-11T16:18:29.219000Z,consumer,Email,WI
602558adb5459313e1e9b7ce,TRUE,2021-02-11T16:17:49.831000Z,2021-02-11T16:17:49.892999Z,consumer,Email,WI
6025388fb54593795bf69234,TRUE,2021-02-11T14:00:47.269000Z,2021-02-11T14:00:47.332000Z,consumer,Email,WI
5fb0a078be5fc9775c1f3945,TRUE,2020-11-15T03:28:56.818000Z,,consumer,Google,AL
60268c7aefa6011bb1510786,TRUE,2021-02-12T14:11:06.240000Z,2021-02-12T14:11:06.294000Z,consumer,Email,WI
5a43c08fe4b014fd6b6a0612,TRUE,2017-12-27T15:47:27.059000Z,2021-02-12T16:22:37.155000Z,consumer,,
5a43c08fe4b014fd6b6a0612,TRUE,2017-12-27T15:47:27.059000Z,2021-02-12T16:22:37.155000Z,consumer,,
5a43c08fe4b014fd6b6a0612,TRUE,2017-12-27T15:47:27.059000Z,2021-02-12T16:22:37.155000Z,consumer,,
5a43c08fe4b014fd6b6a0612,TRUE,2017-12-27T15:47:27.059000Z,2021-02-12T16:22:37.155000Z,consumer,,
5a43c08fe4b014fd6b6a0612,TRUE,2017-12-27T15:47:27.059000Z,2021-02-12T16:22:37.155000Z,consumer,,
60268c69efa6011bb151075f,TRUE,2021-02-12T14:10:49.408000Z,2021-02-12T14:12:07.107000Z,consumer,Email,WI
5a43c08fe4b014fd6b6a0612,TRUE,2017-12-27T15:47:27.059000Z,2021-02-12T16:22:37.155000Z,consumer,,
5fb0a078be5fc9775c1f3945,TRUE,2020-11-15T03:28:56.818000Z,,consumer,Google,AL
5a43c08fe4b014fd6b6a0612,TRUE,2017-12-27T15:47:27.059000Z,2021-02-12T16:22:37.155000Z,consumer,,
5a43c08fe4b014fd6b6a0612,TRUE,2017-12-27T15:47:27.059000Z,2021-02-12T16:22:37.155000Z,consumer,,
5fbc35711d967d1222cbfefc,TRUE,2020-11-23T22:19:29.509000Z,2021-02-26T04:25:51.056999Z,fetch-staff,Email,
5fbc35711d967d1222cbfefc,TRUE,2020-11-23T22:19:29.509000Z,2021-02-26T04:25:51.056999Z,fetch-staff,Email,
